replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,21
6,0.0,uninfected,2,48.0,53.0,5.0,254.15469270040015,138.25725442397132,21
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,21
7,0.0,uninfected,2,36.0,41.0,5.0,265.15637367406373,131.0406408118048,21
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,21
8,0.0,uninfected,2,42.0,48.0,6.0,261.01028091220115,120.13058355451709,21
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,21
9,0.0,uninfected,2,43.0,48.0,5.0,259.1026468039472,141.6874921278035,21
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,21
10,0.0,uninfected,2,40.0,46.0,6.0,262.6432942906084,118.53063389394698,21
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,21
1,0.0,uninfected,3,38.0,43.0,5.0,203.37448978255964,115.75620534700772,21
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
2,0.0,uninfected,3,47.0,52.0,5.0,219.1660512336423,130.00517015040268,21
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
3,0.0,uninfected,3,37.0,42.0,5.0,200.9691877807009,117.60488682517295,21
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
4,0.0,uninfected,3,45.0,50.0,5.0,216.48937372675795,126.32095746659576,21
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
5,0.0,uninfected,3,37.0,42.0,5.0,200.10803130656024,100.58114642030927,21
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
6,0.0,uninfected,3,45.0,50.0,5.0,215.19773756531328,112.77902149521827,21
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
7,0.0,uninfected,3,39.0,43.0,4.0,203.77153696362126,128.91701808383894,21
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
8,0.0,uninfected,3,47.0,52.0,5.0,218.12719370758984,118.96014385156569,21
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
9,0.0,uninfected,3,41.0,46.0,5.0,207.8556952337928,98.9050203616722,21
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
10,0.0,uninfected,3,42.0,47.0,5.0,210.65706330418968,109.00431897229376,21
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,21
1,0.0,uninfected,1,38.0,43.0,5.0,263.647911267917,138.4810374663306,22
2,0.0,uninfected,1,42.0,47.0,5.0,258.71917150164666,129.86418430517355,22
3,0.0,uninfected,1,38.0,43.0,5.0,262.9847853900484,130.5190157207049,22
4,0.0,uninfected,1,40.0,45.0,5.0,261.3872306812836,135.36525190355306,22
5,0.0,uninfected,1,43.0,48.0,5.0,259.2636275815099,143.19244778772867,22
6,0.0,uninfected,1,38.0,43.0,5.0,263.21681005005297,132.9509554447574,22
7,0.0,uninfected,1,35.0,40.0,5.0,266.95662354514906,148.97743056638282,22
8,0.0,uninfected,1,40.0,45.0,5.0,260.4726140285998,127.26791158995428,22
9,0.0,uninfected,1,37.0,42.0,5.0,263.70288262595534,126.80718177817117,22
10,0.0,uninfected,1,38.0,44.0,6.0,264.3359695155552,121.28220806364602,22
1,0.0,uninfected,2,38.0,43.0,5.0,263.7740591171126,140.7739320285273,22
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
2,0.0,uninfected,2,38.0,43.0,5.0,263.7720024301103,140.84848078477805,22
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
3,0.0,uninfected,2,37.0,43.0,6.0,265.08970454171475,122.55199964079836,22
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
4,0.0,uninfected,2,51.0,57.0,6.0,253.2959944084273,116.49266130764187,22
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
5,0.0,uninfected,2,44.0,50.0,6.0,259.5737091498472,127.74146674802974,22
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
6,0.0,uninfected,2,40.0,45.0,5.0,261.840806170076,140.85151654553178,22
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
7,0.0,uninfected,2,43.0,48.0,5.0,258.19504131842444,133.59350580142294,22
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
8,0.0,uninfected,2,36.0,41.0,5.0,265.9818299053607,160.5885255259637,22
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
9,0.0,uninfected,2,34.0,39.0,5.0,267.4723097973366,165.0902890583707,22
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
10,0.0,uninfected,2,38.0,43.0,5.0,264.05373588953,146.2224337485284,22
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,22
1,0.0,uninfected,3,45.0,50.0,5.0,214.54406498079575,107.8042873647824,22
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
2,0.0,uninfected,3,51.0,56.0,5.0,222.55427520362696,127.79207814012116,22
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
3,0.0,uninfected,3,37.0,42.0,5.0,200.23386491741277,102.16932212171727,22
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
4,0.0,uninfected,3,39.0,44.0,5.0,205.86485504753907,122.01124592649073,22
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
5,0.0,uninfected,3,41.0,46.0,5.0,210.1705245656675,128.4932592853939,22
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
6,0.0,uninfected,3,38.0,43.0,5.0,203.2224998054153,112.35738163149145,22
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
7,0.0,uninfected,3,41.0,46.0,5.0,207.77996232503284,98.38991708533645,22
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
8,0.0,uninfected,3,31.0,37.0,6.0,204.20501876688473,118.17706787274044,22
8,0.3,uninfected,3,4.0,5.0,1.0,223.47636016578775,204.20501876688473,22
9,0.0,uninfected,3,41.0,45.0,4.0,207.45461069128828,130.3180153700918,22
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
10,0.0,uninfected,3,41.0,45.0,4.0,207.44595108064595,130.26014047697151,22
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,22
1,0.0,uninfected,1,39.0,45.0,6.0,263.5104584386753,119.01255939470883,23
2,0.0,uninfected,1,38.0,43.0,5.0,264.31350747473056,153.80935946160284,23
3,0.0,uninfected,1,37.0,42.0,5.0,265.12104238925997,149.38431775282848,23
4,0.0,uninfected,1,37.0,42.0,5.0,264.931447744352,143.66526341528382,23
5,0.0,uninfected,1,44.0,49.0,5.0,257.3367771639319,134.2919837806077,23
6,0.0,uninfected,1,42.0,48.0,6.0,261.0536839283079,120.72189467535286,23
7,0.0,uninfected,1,43.0,48.0,5.0,258.7205976461173,137.87617121029413,23
8,0.0,uninfected,1,37.0,42.0,5.0,265.1517232631915,151.3955369428027,23
9,0.0,uninfected,1,40.0,45.0,5.0,262.4722732295642,151.02434605513164,23
10,0.0,uninfected,1,42.0,47.0,5.0,258.60879389304733,128.98262473009697,23
1,0.0,uninfected,2,35.0,40.0,5.0,266.9382114981924,152.46081124782523,23
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
2,0.0,uninfected,2,35.0,40.0,5.0,266.7238156418392,140.3336985287721,23
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
3,0.0,uninfected,2,39.0,45.0,6.0,263.4961047045242,119.92648305415406,23
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
4,0.0,uninfected,2,43.0,48.0,5.0,258.91152441355393,139.76578654840353,23
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
5,0.0,uninfected,2,41.0,47.0,6.0,261.88790788977116,126.15535096402405,23
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
6,0.0,uninfected,2,40.0,45.0,5.0,262.10636566199366,144.6628872259153,23
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
7,0.0,uninfected,2,33.0,38.0,5.0,268.60971235467576,157.5159695359099,23
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
8,0.0,uninfected,2,40.0,46.0,6.0,262.6813092600795,124.86528876299043,23
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
9,0.0,uninfected,2,39.0,44.0,5.0,262.1568051206839,133.0529177998142,23
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
10,0.0,uninfected,2,37.0,42.0,5.0,264.63782485892835,138.66557872363978,23
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,23
1,0.0,uninfected,3,39.0,44.0,5.0,205.9255035682995,124.54925561068916,23
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
2,0.0,uninfected,3,36.0,41.0,5.0,198.25943349950475,115.73841715683513,23
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
3,0.0,uninfected,3,42.0,47.0,5.0,209.30982739020712,98.41815576045039,23
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
4,0.0,uninfected,3,56.0,62.0,6.0,225.9113479879219,104.77865093951998,23
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
5,0.0,uninfected,3,46.0,52.0,6.0,218.31921151226553,102.2926682367116,23
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
6,0.0,uninfected,3,46.0,51.0,5.0,217.50638415111834,123.5716117541375,23
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
7,0.0,uninfected,3,34.0,39.0,5.0,188.10553837164198,115.59412572195686,23
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
8,0.0,uninfected,3,39.0,43.0,4.0,203.45333072030846,126.70812914014138,23
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
9,0.0,uninfected,3,43.0,48.0,5.0,211.8375555962658,106.4313671527168,23
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
10,0.0,uninfected,3,40.0,45.0,5.0,206.3610237514886,100.62388379296286,23
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,23
1,0.0,uninfected,1,38.0,43.0,5.0,263.3574888744696,134.68836041928807,24
2,0.0,uninfected,1,43.0,49.0,6.0,260.02940397302666,115.58328322250202,24
3,0.0,uninfected,1,42.0,47.0,5.0,259.31172210538375,134.47608935211855,24
4,0.0,uninfected,1,38.0,43.0,5.0,264.1501077486409,147.81077511404757,24
5,0.0,uninfected,1,45.0,50.0,5.0,256.78765215214935,137.37316004115985,24
6,0.0,uninfected,1,37.0,42.0,5.0,264.8253068057229,141.4369787282047,24
7,0.0,uninfected,1,41.0,46.0,5.0,261.24554481275715,145.0960761822466,24
8,0.0,uninfected,1,39.0,45.0,6.0,263.4975871098931,125.39147551657828,24
9,0.0,uninfected,1,40.0,45.0,5.0,261.07448507079965,132.2722517353332,24
10,0.0,uninfected,1,41.0,46.0,5.0,261.13545407097513,143.61106723397597,24
1,0.0,uninfected,2,43.0,48.0,5.0,257.56042924796714,128.965864035544,24
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
2,0.0,uninfected,2,37.0,42.0,5.0,264.15042189364414,131.95753164331683,24
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
3,0.0,uninfected,2,37.0,42.0,5.0,264.6323970124517,138.53461779289538,24
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
4,0.0,uninfected,2,39.0,44.0,5.0,263.1590887826231,147.1026963520479,24
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
5,0.0,uninfected,2,39.0,45.0,6.0,263.4952195804739,121.02344635494735,24
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
6,0.0,uninfected,2,39.0,44.0,5.0,261.399493798845,126.27784666770488,24
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
7,0.0,uninfected,2,37.0,42.0,5.0,265.09222737392804,150.12681412443973,24
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
8,0.0,uninfected,2,38.0,44.0,6.0,264.3167280075798,118.14624216383801,24
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
9,0.0,uninfected,2,40.0,45.0,5.0,260.99154060593935,131.77569578993857,24
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
10,0.0,uninfected,2,39.0,44.0,5.0,262.7603718376906,140.1660735955247,24
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,24
1,0.0,uninfected,3,40.0,45.0,5.0,207.73112655096102,116.55636171240988,24
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
2,0.0,uninfected,3,48.0,53.0,5.0,217.26785637006833,106.94945382485105,24
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
3,0.0,uninfected,3,39.0,44.0,5.0,205.92350684646027,124.2968593999189,24
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
4,0.0,uninfected,3,47.0,52.0,5.0,218.39940919533564,121.39745041308576,24
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
5,0.0,uninfected,3,41.0,46.0,5.0,209.78885709890068,119.23323822471296,24
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
6,0.0,uninfected,3,44.0,49.0,5.0,212.36732458278652,101.1998000866636,24
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
7,0.0,uninfected,3,37.0,42.0,5.0,200.49802446305173,106.23540110610436,24
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
8,0.0,uninfected,3,41.0,46.0,5.0,209.3513697828034,112.92378054707024,24
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
9,0.0,uninfected,3,37.0,42.0,5.0,200.529825805369,106.62304036707498,24
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
10,0.0,uninfected,3,32.0,39.0,7.0,200.50890366936002,102.50911813116505,24
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,24
1,0.0,uninfected,1,40.0,45.0,5.0,260.99887484017717,131.66832170340652,25
2,0.0,uninfected,1,40.0,46.0,6.0,262.6416228311118,116.40952151106767,25
3,0.0,uninfected,1,36.0,41.0,5.0,265.4147907915728,134.26811791329513,25
4,0.0,uninfected,1,43.0,49.0,6.0,259.9350005857476,113.78928331990454,25
5,0.0,uninfected,1,42.0,48.0,6.0,260.9154977621586,116.21080715109976,25
6,0.0,uninfected,1,36.0,41.0,5.0,265.51449925957996,135.92457404423197,25
7,0.0,uninfected,1,40.0,45.0,5.0,261.0680576410033,132.262622644891,25
8,0.0,uninfected,1,44.0,49.0,5.0,257.23787316931106,133.56475368331036,25
9,0.0,uninfected,1,37.0,42.0,5.0,265.20572548126813,156.18388488063394,25
10,0.0,uninfected,1,38.0,43.0,5.0,263.6080335892808,137.76562980961083,25
1,0.0,uninfected,2,43.0,49.0,6.0,260.2838949662323,123.7755625448706,25
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
2,0.0,uninfected,2,41.0,46.0,5.0,261.32527880664696,146.69224930558372,25
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
3,0.0,uninfected,2,42.0,47.0,5.0,258.86927659397304,131.1069468603956,25
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
4,0.0,uninfected,2,37.0,42.0,5.0,264.2411676251932,133.04079423423505,25
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
5,0.0,uninfected,2,46.0,51.0,5.0,256.7825882780154,145.32733729874496,25
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
6,0.0,uninfected,2,34.0,39.0,5.0,267.72153491648186,158.46163076186653,25
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
7,0.0,uninfected,2,39.0,45.0,6.0,263.49375516689844,120.73694669369928,25
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
8,0.0,uninfected,2,38.0,43.0,5.0,263.8364188585568,141.8110718141487,25
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
9,0.0,uninfected,2,36.0,41.0,5.0,264.75878213634644,126.55510362863136,25
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
10,0.0,uninfected,2,40.0,46.0,6.0,262.6317184416836,117.63422749409963,25
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,25
1,0.0,uninfected,3,43.0,49.0,6.0,213.85258283974116,98.96148772707228,25
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
2,0.0,uninfected,3,50.0,55.0,5.0,221.38325543778302,124.10489232981296,25
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
3,0.0,uninfected,3,46.0,52.0,6.0,218.36940840034023,103.60795642863398,25
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
4,0.0,uninfected,3,40.0,45.0,5.0,207.52639937148305,113.24137435073055,25
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
5,0.0,uninfected,3,38.0,43.0,5.0,202.09907268633748,97.57510227729448,25
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
6,0.0,uninfected,3,39.0,44.0,5.0,204.3524142591945,99.46965417049846,25
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
7,0.0,uninfected,3,43.0,48.0,5.0,212.77841092067405,115.0141410746156,25
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
8,0.0,uninfected,3,34.0,39.0,5.0,194.8177852080102,122.88746542885654,25
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
9,0.0,uninfected,3,51.0,56.0,5.0,221.07805558291508,117.12393239588096,25
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
10,0.0,uninfected,3,35.0,40.0,5.0,194.27188708431726,102.04419968891166,25
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,25
1,0.0,uninfected,1,35.0,41.0,6.0,266.67553919647236,123.3294592300374,26
2,0.0,uninfected,1,41.0,47.0,6.0,261.90406802227903,123.38711589352512,26
3,0.0,uninfected,1,36.0,41.0,5.0,266.07451383058594,152.64779180785038,26
4,0.0,uninfected,1,36.0,41.0,5.0,265.5555510834825,136.486284367524,26
5,0.0,uninfected,1,38.0,43.0,5.0,263.74737846160446,139.85856066388456,26
6,0.0,uninfected,1,44.0,49.0,5.0,257.99791840331557,139.8022329276099,26
7,0.0,uninfected,1,33.0,38.0,5.0,268.84888356022043,148.34354956271355,26
8,0.0,uninfected,1,37.0,42.0,5.0,265.18449925282687,152.9161350548852,26
9,0.0,uninfected,1,38.0,43.0,5.0,264.1852383752887,148.9244284322392,26
10,0.0,uninfected,1,39.0,44.0,5.0,262.2146111815233,133.464724471856,26
1,0.0,uninfected,2,37.0,42.0,5.0,264.7906740798339,141.41697379001207,26
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
2,0.0,uninfected,2,49.0,55.0,6.0,255.02610978812928,117.22544815178523,26
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
3,0.0,uninfected,2,35.0,40.0,5.0,266.56495079337185,136.41016135554585,26
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
4,0.0,uninfected,2,42.0,47.0,5.0,260.24154064943644,144.34844578887845,26
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
5,0.0,uninfected,2,44.0,50.0,6.0,259.57601179314054,128.18043572017046,26
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
6,0.0,uninfected,2,46.0,51.0,5.0,255.7455904137572,136.66814548927664,26
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
7,0.0,uninfected,2,41.0,46.0,5.0,260.5332008113139,136.93992049951245,26
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
8,0.0,uninfected,2,39.0,44.0,5.0,263.0520662477205,144.74925773047272,26
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
9,0.0,uninfected,2,39.0,44.0,5.0,262.59303679247444,137.9303785308139,26
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
10,0.0,uninfected,2,41.0,46.0,5.0,260.587092122815,137.544640865315,26
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,26
1,0.0,uninfected,3,38.0,42.0,4.0,201.85903272738997,129.64221156205159,26
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
2,0.0,uninfected,3,52.0,57.0,5.0,222.191279589416,120.39481628839393,26
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
3,0.0,uninfected,3,40.0,45.0,5.0,207.84577351029637,118.82465125471332,26
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
4,0.0,uninfected,3,47.0,52.0,5.0,217.02642602334896,110.7145079702497,26
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
5,0.0,uninfected,3,39.0,44.0,5.0,204.93872899823617,105.48325811077143,26
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
6,0.0,uninfected,3,35.0,39.0,4.0,191.85920913957128,126.35604668319311,26
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
7,0.0,uninfected,3,45.0,50.0,5.0,215.31157014132262,113.71079796145267,26
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
8,0.0,uninfected,3,43.0,48.0,5.0,212.67508380630125,113.99298406018703,26
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
9,0.0,uninfected,3,49.0,54.0,5.0,218.81909280884253,111.54823690157004,26
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
10,0.0,uninfected,3,37.0,41.0,4.0,199.57285549156776,128.9962872236937,26
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,26
1,0.0,uninfected,1,45.0,51.0,6.0,258.1996575983279,113.94993304698033,27
2,0.0,uninfected,1,41.0,46.0,5.0,261.5707888969027,150.76937787243043,27
3,0.0,uninfected,1,37.0,42.0,5.0,264.9053197052325,143.26193833095093,27
4,0.0,uninfected,1,38.0,43.0,5.0,264.2482652423585,151.16642454904257,27
5,0.0,uninfected,1,41.0,46.0,5.0,260.2081132630453,133.60526532629032,27
6,0.0,uninfected,1,35.0,40.0,5.0,266.97502572695697,151.91712636478167,27
7,0.0,uninfected,1,38.0,44.0,6.0,264.3477503334392,119.16515693347021,27
8,0.0,uninfected,1,43.0,49.0,6.0,260.33109238651286,125.16519563428282,27
9,0.0,uninfected,1,39.0,45.0,6.0,263.5243440502194,121.33073394238895,27
10,0.0,uninfected,1,43.0,48.0,5.0,258.68289180537965,137.48939332286153,27
1,0.0,uninfected,2,36.0,41.0,5.0,266.0186206647267,158.0660904540418,27
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
2,0.0,uninfected,2,39.0,45.0,6.0,263.4964732208695,120.75658146988295,27
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
3,0.0,uninfected,2,41.0,46.0,5.0,261.52740572502336,150.52969769950127,27
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
4,0.0,uninfected,2,42.0,47.0,5.0,259.3654283927342,135.15858768768635,27
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
5,0.0,uninfected,2,41.0,47.0,6.0,261.894123322212,125.41611529565014,27
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
6,0.0,uninfected,2,36.0,42.0,6.0,265.8752342137917,122.69662093663608,27
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
7,0.0,uninfected,2,42.0,48.0,6.0,261.10147082994206,125.64976250029778,27
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
8,0.0,uninfected,2,38.0,43.0,5.0,262.51280587187625,126.39361372194736,27
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
9,0.0,uninfected,2,41.0,47.0,6.0,261.87802931680375,123.17631113619451,27
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
10,0.0,uninfected,2,41.0,47.0,6.0,261.6839354091412,114.12884372323298,27
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,27
1,0.0,uninfected,3,44.0,49.0,5.0,214.10648994452046,114.24645898279056,27
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
2,0.0,uninfected,3,44.0,49.0,5.0,214.5805797621359,119.20063341319961,27
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
3,0.0,uninfected,3,42.0,47.0,5.0,211.37273683670222,116.88685448164671,27
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
4,0.0,uninfected,3,44.0,49.0,5.0,214.9713330502185,126.02417752429868,27
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
5,0.0,uninfected,3,41.0,46.0,5.0,208.96797868637032,108.50335424013686,27
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
6,0.0,uninfected,3,36.0,40.0,4.0,196.0714498089922,122.04293060342431,27
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
7,0.0,uninfected,3,44.0,49.0,5.0,214.1218345736961,114.41955543127322,27
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
8,0.0,uninfected,3,39.0,44.0,5.0,205.4266623726317,112.19499125616339,27
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
9,0.0,uninfected,3,48.0,53.0,5.0,219.20206467243096,119.91412379926717,27
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
10,0.0,uninfected,3,37.0,41.0,4.0,198.53421309117155,120.96890546913491,27
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,27
1,0.0,uninfected,1,41.0,46.0,5.0,259.9745561140838,131.6134262824216,28
2,0.0,uninfected,1,37.0,42.0,5.0,265.0219856573127,146.27313969104156,28
3,0.0,uninfected,1,36.0,41.0,5.0,266.0248524088665,159.2674737660856,28
4,0.0,uninfected,1,40.0,45.0,5.0,260.95291920928105,131.24013309052967,28
5,0.0,uninfected,1,36.0,42.0,6.0,265.87415375837094,123.91725004483686,28
6,0.0,uninfected,1,41.0,46.0,5.0,259.8777021328998,130.81270512268497,28
7,0.0,uninfected,1,38.0,43.0,5.0,263.5427698992048,136.96487103536262,28
8,0.0,uninfected,1,38.0,43.0,5.0,262.95933032897756,130.2301488336898,28
9,0.0,uninfected,1,35.0,40.0,5.0,266.5037885683413,134.69785977709049,28
10,0.0,uninfected,1,40.0,46.0,6.0,262.7050800874857,120.88093763384155,28
1,0.0,uninfected,2,46.0,51.0,5.0,256.3660829133126,141.5905824317471,28
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,28
2,0.0,uninfected,2,35.0,40.0,5.0,266.8684151342149,157.9641002453887,28
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,28
3,0.0,uninfected,2,39.0,44.0,5.0,263.1318975354363,146.39536052938425,28
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,28
4,0.0,uninfected,2,36.0,41.0,5.0,265.41183874798134,134.76055588015217,28
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,28
5,0.0,uninfected,2,43.0,49.0,6.0,260.03681240475527,116.51558428890665,28
