replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
1,0.0,uninfected,1,46.0,51.0,5.0,256.3484097658248,141.21549662543015,1
2,0.0,uninfected,1,41.0,46.0,5.0,261.1100935641528,143.22242322200756,1
3,0.0,uninfected,1,37.0,42.0,5.0,263.9115403299777,128.93865243990038,1
4,0.0,uninfected,1,34.0,39.0,5.0,267.62390811954214,162.54391264534058,1
5,0.0,uninfected,1,43.0,48.0,5.0,259.6538981986442,148.0342437370397,1
6,0.0,uninfected,1,44.0,50.0,6.0,259.4387457345586,121.60879701310306,1
7,0.0,uninfected,1,41.0,46.0,5.0,260.63001838120266,137.6812775409772,1
8,0.0,uninfected,1,35.0,40.0,5.0,266.97431422553024,152.67416295799612,1
9,0.0,uninfected,1,36.0,41.0,5.0,266.0141538740024,160.84332791607517,1
10,0.0,uninfected,1,45.0,51.0,6.0,258.26522830578267,114.86306625855951,1
1,0.0,uninfected,2,36.0,41.0,5.0,264.896834986632,130.91773715730292,1
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
2,0.0,uninfected,2,46.0,51.0,5.0,254.94212913971762,131.99454846418234,1
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
3,0.0,uninfected,2,33.0,38.0,5.0,268.40373857711865,153.90115755274974,1
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
4,0.0,uninfected,2,38.0,43.0,5.0,263.5975149240633,141.64714271902213,1
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
5,0.0,uninfected,2,32.0,37.0,5.0,269.44495402174266,146.67359787661763,1
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
6,0.0,uninfected,2,45.0,50.0,5.0,256.1221646766393,133.55510504629254,1
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
7,0.0,uninfected,2,44.0,49.0,5.0,256.6531179796778,130.5554146081528,1
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
8,0.0,uninfected,2,37.0,43.0,6.0,264.7875143870691,125.15116839125281,1
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
9,0.0,uninfected,2,35.0,40.0,5.0,266.606239362031,157.36668895614235,1
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
10,0.0,uninfected,2,37.0,42.0,5.0,264.92641438305236,157.9528873037395,1
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,1
1,0.0,uninfected,3,39.0,44.0,5.0,216.11564453534075,106.14907913578494,1
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
2,0.0,uninfected,3,39.0,44.0,5.0,217.61112405942282,130.911920911816,1
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
3,0.0,uninfected,3,39.0,44.0,5.0,217.42887539510357,124.54922568862605,1
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
4,0.0,uninfected,3,40.0,45.0,5.0,217.3374420909576,104.98218577541985,1
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
5,0.0,uninfected,3,42.0,47.0,5.0,221.23842555433876,119.17659375930793,1
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
6,0.0,uninfected,3,40.0,45.0,5.0,218.24506267383032,113.65724979808166,1
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
7,0.0,uninfected,3,36.0,41.0,5.0,211.312971627433,111.32472476660456,1
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
8,0.0,uninfected,3,51.0,56.0,5.0,228.00224887554558,123.67267331940317,1
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
9,0.0,uninfected,3,41.0,46.0,5.0,220.3975976242029,124.7216367075701,1
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
10,0.0,uninfected,3,40.0,45.0,5.0,219.11397949673946,127.4796043154198,1
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,1
1,0.0,uninfected,1,34.0,39.0,5.0,267.85845136792767,154.1941014716958,2
2,0.0,uninfected,1,37.0,42.0,5.0,265.15571689336366,151.33034094062043,2
3,0.0,uninfected,1,39.0,45.0,6.0,263.5157420587264,120.56150251214785,2
4,0.0,uninfected,1,43.0,49.0,6.0,259.91036097035936,113.22101881112508,2
5,0.0,uninfected,1,41.0,46.0,5.0,261.4059555941771,147.60145465026966,2
6,0.0,uninfected,1,39.0,44.0,5.0,263.4602809663193,154.9168922131471,2
7,0.0,uninfected,1,35.0,41.0,6.0,266.675095658758,123.40175617850858,2
8,0.0,uninfected,1,44.0,49.0,5.0,257.61878145271,136.48112341897584,2
9,0.0,uninfected,1,44.0,50.0,6.0,258.9025504713304,111.44644827878676,2
10,0.0,uninfected,1,35.0,40.0,5.0,266.9734266101841,150.69721548752176,2
1,0.0,uninfected,2,39.0,44.0,5.0,262.4893801303227,136.36148322772954,2
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
2,0.0,uninfected,2,46.0,52.0,6.0,256.9929828528542,109.89554820759831,2
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
3,0.0,uninfected,2,41.0,46.0,5.0,261.4018487238104,147.7134790570186,2
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
4,0.0,uninfected,2,36.0,42.0,6.0,265.96276052057436,121.0554341529646,2
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
5,0.0,uninfected,2,48.0,53.0,5.0,253.83817725759863,135.96445385565397,2
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
6,0.0,uninfected,2,40.0,46.0,6.0,262.69465193471143,126.53055824512916,2
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
7,0.0,uninfected,2,42.0,48.0,6.0,261.0720553623674,121.581659819951,2
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
8,0.0,uninfected,2,38.0,43.0,5.0,264.1715908142312,148.34219031168172,2
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
9,0.0,uninfected,2,40.0,45.0,5.0,262.4799623940023,151.25099109406858,2
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
10,0.0,uninfected,2,54.0,59.0,5.0,249.3394670664263,135.3409345660923,2
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,2
1,0.0,uninfected,3,42.0,47.0,5.0,224.54906633898995,132.16039820457118,2
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
2,0.0,uninfected,3,43.0,48.0,5.0,224.07166944856922,114.53316117080647,2
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
3,0.0,uninfected,3,44.0,49.0,5.0,224.06749238330144,109.04240801859906,2
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
4,0.0,uninfected,3,35.0,40.0,5.0,212.32092144809295,104.04977843094169,2
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
5,0.0,uninfected,3,42.0,47.0,5.0,224.66559822229496,135.00934566272707,2
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
6,0.0,uninfected,3,43.0,48.0,5.0,224.50840957645175,118.37094945419693,2
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
7,0.0,uninfected,3,39.0,44.0,5.0,219.2286612332445,109.2241416752458,2
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
8,0.0,uninfected,3,51.0,56.0,5.0,228.82689016401554,119.9839251101014,2
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
9,0.0,uninfected,3,46.0,51.0,5.0,225.38975374298428,110.05212867407714,2
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
10,0.0,uninfected,3,40.0,45.0,5.0,222.11121974144726,134.8261312276128,2
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,2
1,0.0,uninfected,1,39.0,44.0,5.0,261.77729817067285,129.143516549864,3
2,0.0,uninfected,1,38.0,44.0,6.0,264.3422149934421,120.11327548084064,3
3,0.0,uninfected,1,39.0,44.0,5.0,262.2459632446031,133.6414339659945,3
4,0.0,uninfected,1,33.0,38.0,5.0,268.6011461454876,159.17306568811927,3
5,0.0,uninfected,1,38.0,43.0,5.0,264.31965184070435,154.47789000593892,3
6,0.0,uninfected,1,37.0,42.0,5.0,265.19460900788806,159.44104526497296,3
7,0.0,uninfected,1,43.0,48.0,5.0,257.8467837503143,130.85070609256536,3
8,0.0,uninfected,1,40.0,45.0,5.0,261.1811313853325,133.26251036491612,3
9,0.0,uninfected,1,38.0,43.0,5.0,264.2981286539933,152.96755251099023,3
10,0.0,uninfected,1,42.0,48.0,6.0,261.1327968867142,126.3289645303711,3
1,0.0,uninfected,2,39.0,44.0,5.0,262.3354852937886,146.3582965507034,3
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
2,0.0,uninfected,2,39.0,44.0,5.0,260.95261217847747,128.99588602082284,3
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
3,0.0,uninfected,2,47.0,52.0,5.0,253.03640369291128,128.31793042015195,3
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
4,0.0,uninfected,2,33.0,38.0,5.0,267.59677733459165,144.6916507380207,3
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
5,0.0,uninfected,2,46.0,51.0,5.0,255.64786705726405,139.74562590179127,3
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
6,0.0,uninfected,2,44.0,49.0,5.0,256.61735595950864,133.2692909106281,3
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
7,0.0,uninfected,2,36.0,41.0,5.0,265.05204661349717,156.37003039934842,3
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
8,0.0,uninfected,2,44.0,50.0,6.0,258.8810335527791,123.7186714058319,3
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
9,0.0,uninfected,2,35.0,40.0,5.0,265.82016982333084,157.89643488876465,3
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
10,0.0,uninfected,2,38.0,43.0,5.0,263.41386978381576,153.28887107940065,3
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,3
1,0.0,uninfected,3,44.0,50.0,6.0,228.7773538689189,104.48518410698624,3
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
2,0.0,uninfected,3,37.0,41.0,4.0,218.01903913123073,137.30631843769058,3
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
3,0.0,uninfected,3,47.0,52.0,5.0,230.32464354262697,132.4094660277148,3
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
4,0.0,uninfected,3,50.0,55.0,5.0,231.46326025536735,131.7028874892465,3
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
5,0.0,uninfected,3,39.0,44.0,5.0,222.38192048122178,118.81887168975555,3
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
6,0.0,uninfected,3,38.0,42.0,4.0,219.259238789992,136.73721577993123,3
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
7,0.0,uninfected,3,40.0,45.0,5.0,223.4203810587776,116.86251071403382,3
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
8,0.0,uninfected,3,38.0,43.0,5.0,221.42779506534845,127.75478038349773,3
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
9,0.0,uninfected,3,38.0,43.0,5.0,221.52783825575423,132.36950746008492,3
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
10,0.0,uninfected,3,37.0,42.0,5.0,219.10661275047372,112.09784694442796,3
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,3
1,0.0,uninfected,1,38.0,44.0,6.0,264.3453303921887,119.88318142822489,4
2,0.0,uninfected,1,38.0,44.0,6.0,264.30772115757713,123.35948630930132,4
3,0.0,uninfected,1,38.0,43.0,5.0,264.2791193118558,152.383985312874,4
4,0.0,uninfected,1,39.0,44.0,5.0,262.817199448967,140.64316703532106,4
5,0.0,uninfected,1,34.0,39.0,5.0,267.0375254771227,126.0162238191048,4
6,0.0,uninfected,1,40.0,46.0,6.0,262.7147248196604,124.09468128488426,4
7,0.0,uninfected,1,32.0,37.0,5.0,269.6697772606196,132.5502034309531,4
8,0.0,uninfected,1,42.0,47.0,5.0,258.466741550146,127.98442403269773,4
9,0.0,uninfected,1,36.0,41.0,5.0,266.0577216289175,157.51980098451116,4
10,0.0,uninfected,1,35.0,40.0,5.0,266.79649770580136,162.54837247643042,4
1,0.0,uninfected,2,43.0,48.0,5.0,244.40580609889298,136.40983586150978,4
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
2,0.0,uninfected,2,40.0,45.0,5.0,244.62753155352672,142.18795565229894,4
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
3,0.0,uninfected,2,40.0,46.0,6.0,244.84341468149503,114.53970957412064,4
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
4,0.0,uninfected,2,40.0,45.0,5.0,244.41014452201242,137.34309422277386,4
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
5,0.0,uninfected,2,39.0,44.0,5.0,242.95415105127668,120.29315896067813,4
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
6,0.0,uninfected,2,35.0,39.0,4.0,241.57378287001683,153.2258037725269,4
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
7,0.0,uninfected,2,38.0,43.0,5.0,244.23675250320633,147.65508264403718,4
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
8,0.0,uninfected,2,46.0,51.0,5.0,243.5361398221237,132.34406190828005,4
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
9,0.0,uninfected,2,39.0,44.0,5.0,243.8261928941524,130.10392457370781,4
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
10,0.0,uninfected,2,49.0,55.0,6.0,244.76560076349242,117.66657948716276,4
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,4
1,0.0,uninfected,3,38.0,43.0,5.0,197.8661318121873,119.29360913313462,4
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
2,0.0,uninfected,3,44.0,49.0,5.0,211.05693419394512,128.51166431795758,4
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
3,0.0,uninfected,3,45.0,51.0,6.0,212.77192730129687,96.8303314292792,4
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
4,0.0,uninfected,3,48.0,53.0,5.0,214.42854259849673,108.40639917273417,4
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
5,0.0,uninfected,3,45.0,50.0,5.0,211.72553261597812,115.27494343237149,4
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
6,0.0,uninfected,3,42.0,47.0,5.0,207.14715011354514,122.30156827717316,4
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
7,0.0,uninfected,3,40.0,45.0,5.0,202.9506832944161,121.55838912119121,4
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
8,0.0,uninfected,3,41.0,46.0,5.0,203.75537692088218,102.49583325881346,4
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
9,0.0,uninfected,3,47.0,53.0,6.0,215.914931901527,102.17097474728827,4
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
10,0.0,uninfected,3,40.0,45.0,5.0,202.77235537840122,116.76523881279789,4
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,4
1,0.0,uninfected,1,35.0,40.0,5.0,266.5077763288537,134.64368640791,5
2,0.0,uninfected,1,40.0,45.0,5.0,261.463081355462,136.15068148452417,5
3,0.0,uninfected,1,48.0,53.0,5.0,252.98557149797986,130.7901600108151,5
4,0.0,uninfected,1,50.0,56.0,6.0,253.70371354487082,112.13687102853757,5
5,0.0,uninfected,1,37.0,42.0,5.0,265.1879071683223,154.08160960517415,5
6,0.0,uninfected,1,36.0,42.0,6.0,265.92892059639166,122.14305030590322,5
7,0.0,uninfected,1,38.0,43.0,5.0,264.3564865128006,158.61045740616282,5
8,0.0,uninfected,1,39.0,44.0,5.0,262.11872279154323,132.36692203095532,5
9,0.0,uninfected,1,41.0,46.0,5.0,261.4886053766282,148.99575497158375,5
10,0.0,uninfected,1,36.0,41.0,5.0,264.79014101896075,126.46433198970642,5
1,0.0,uninfected,2,32.0,37.0,5.0,269.67767954032416,152.7045479095465,5
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
2,0.0,uninfected,2,38.0,43.0,5.0,264.3294196712369,156.95722964468425,5
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
3,0.0,uninfected,2,36.0,41.0,5.0,265.96069574206325,161.98661286045592,5
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
4,0.0,uninfected,2,37.0,42.0,5.0,264.3116414495531,133.7040626229222,5
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
5,0.0,uninfected,2,39.0,44.0,5.0,263.35400625456634,151.3658063312203,5
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
6,0.0,uninfected,2,40.0,45.0,5.0,261.3827978899096,135.41218538884627,5
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
7,0.0,uninfected,2,33.0,38.0,5.0,268.5024670552776,131.80959473897437,5
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
8,0.0,uninfected,2,42.0,47.0,5.0,259.5583988189154,136.84804606475282,5
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
9,0.0,uninfected,2,45.0,51.0,6.0,258.33963815392525,116.28988607859809,5
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
10,0.0,uninfected,2,38.0,44.0,6.0,264.3037361034604,122.72893969890964,5
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,5
1,0.0,uninfected,3,41.0,46.0,5.0,219.8685814233228,106.20124180451648,5
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
2,0.0,uninfected,3,39.0,44.0,5.0,217.20671886365815,104.01548788058389,5
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
3,0.0,uninfected,3,35.0,39.0,4.0,209.28107213309175,128.366539579104,5
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
4,0.0,uninfected,3,35.0,39.0,4.0,209.57024754689962,130.72514413955088,5
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
5,0.0,uninfected,3,35.0,39.0,4.0,210.13932227486663,136.1801018389073,5
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
6,0.0,uninfected,3,41.0,46.0,5.0,219.5544112261567,103.85567844583673,5
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
7,0.0,uninfected,3,39.0,43.0,4.0,216.86361263938804,137.13902948962763,5
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
8,0.0,uninfected,3,47.0,52.0,5.0,226.00584036316428,116.73294966627789,5
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
9,0.0,uninfected,3,45.0,51.0,6.0,226.8424825963132,108.87841835980072,5
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
10,0.0,uninfected,3,42.0,48.0,6.0,223.5010820977707,105.22468600553346,5
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,5
1,0.0,uninfected,1,37.0,42.0,5.0,264.29594657141865,133.37474508780556,6
2,0.0,uninfected,1,38.0,43.0,5.0,263.88102731569205,142.1192293835678,6
3,0.0,uninfected,1,44.0,49.0,5.0,257.5196455023351,135.7061268915254,6
4,0.0,uninfected,1,34.0,39.0,5.0,267.48260101347677,165.80044743311126,6
5,0.0,uninfected,1,44.0,50.0,6.0,259.5505208184215,125.50425504482641,6
6,0.0,uninfected,1,37.0,43.0,6.0,265.15199254583064,120.92786314756962,6
7,0.0,uninfected,1,46.0,52.0,6.0,257.0003036556456,109.92179657802635,6
8,0.0,uninfected,1,38.0,43.0,5.0,264.2497592418749,150.96124461902448,6
9,0.0,uninfected,1,44.0,50.0,6.0,259.26833507533837,117.58354043253742,6
10,0.0,uninfected,1,33.0,37.0,4.0,268.10351735339384,168.89516018341592,6
1,0.0,uninfected,2,44.0,49.0,5.0,258.2155182843213,142.89550367739997,6
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
2,0.0,uninfected,2,37.0,42.0,5.0,264.5192875138212,139.19639942983733,6
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
3,0.0,uninfected,2,35.0,40.0,5.0,266.6925171747831,158.54016818766675,6
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
4,0.0,uninfected,2,35.0,40.0,5.0,266.57735443915266,140.7158844266576,6
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
5,0.0,uninfected,2,38.0,43.0,5.0,263.7335830451818,142.36793509456328,6
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
6,0.0,uninfected,2,38.0,43.0,5.0,264.09143596479316,151.65698649585661,6
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
7,0.0,uninfected,2,44.0,49.0,5.0,258.3315027756456,144.1614379257068,6
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
8,0.0,uninfected,2,41.0,46.0,5.0,259.36629737554466,127.87285141630097,6
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
9,0.0,uninfected,2,48.0,54.0,6.0,256.4438317256904,128.746431243613,6
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
10,0.0,uninfected,2,37.0,42.0,5.0,263.8792099288132,130.39259151156458,6
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,6
1,0.0,uninfected,3,43.0,49.0,6.0,224.38598957888908,103.56698903500494,6
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
2,0.0,uninfected,3,48.0,54.0,6.0,228.72171675845814,103.81504016382438,6
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
3,0.0,uninfected,3,41.0,46.0,5.0,221.57541304481734,129.0275969424233,6
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
4,0.0,uninfected,3,39.0,44.0,5.0,217.69844501430978,111.91272199292753,6
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
5,0.0,uninfected,3,40.0,45.0,5.0,220.1266252734051,127.42867492924934,6
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
6,0.0,uninfected,3,43.0,48.0,5.0,223.15972995043444,119.21971448073076,6
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
7,0.0,uninfected,3,50.0,55.0,5.0,227.42136895850305,118.62880988602222,6
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
8,0.0,uninfected,3,48.0,53.0,5.0,225.58123597356365,112.21431799415238,6
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
9,0.0,uninfected,3,44.0,49.0,5.0,224.2743671633268,121.14213366001225,6
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
10,0.0,uninfected,3,42.0,47.0,5.0,221.40438844080845,112.19121335506236,6
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,6
1,0.0,uninfected,1,35.0,40.0,5.0,266.77681137867984,163.17480329821328,7
2,0.0,uninfected,1,51.0,57.0,6.0,251.8715053127248,104.66783013986513,7
3,0.0,uninfected,1,38.0,43.0,5.0,264.3121660769621,154.14289939569727,7
4,0.0,uninfected,1,37.0,43.0,6.0,265.08237650749766,124.11157470950177,7
5,0.0,uninfected,1,36.0,41.0,5.0,266.05440195040126,157.98713453620977,7
6,0.0,uninfected,1,41.0,47.0,6.0,261.85094904605205,119.07663487593221,7
7,0.0,uninfected,1,40.0,46.0,6.0,262.67962210382586,118.56979910254961,7
8,0.0,uninfected,1,48.0,54.0,6.0,255.11519470515745,108.96079354990196,7
9,0.0,uninfected,1,37.0,43.0,6.0,265.0700221390744,124.5534065743218,7
10,0.0,uninfected,1,34.0,39.0,5.0,267.89569482067935,146.5516581467407,7
1,0.0,uninfected,2,35.0,41.0,6.0,266.6505851343998,124.04107826372865,7
1,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
2,0.0,uninfected,2,43.0,48.0,5.0,257.8046412513432,130.5442731044733,7
2,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
3,0.0,uninfected,2,42.0,47.0,5.0,260.0644607377204,141.8390960887367,7
3,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
4,0.0,uninfected,2,36.0,41.0,5.0,265.74097505904973,139.8762086317343,7
4,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
5,0.0,uninfected,2,41.0,46.0,5.0,261.2776880787394,145.6315257909247,7
5,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
6,0.0,uninfected,2,42.0,47.0,5.0,260.67726269232537,150.24170666878322,7
6,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
7,0.0,uninfected,2,34.0,39.0,5.0,267.13583200513074,127.28512925919887,7
7,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
8,0.0,uninfected,2,37.0,42.0,5.0,264.97108864386547,144.69707769353022,7
8,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
9,0.0,uninfected,2,42.0,47.0,5.0,258.594695886901,128.93541942174116,7
9,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
10,0.0,uninfected,2,35.0,40.0,5.0,266.74021844533615,164.0596396948334,7
10,0.03,uninfected,2,Inf,Inf,NaN,Inf,Inf,7
1,0.0,uninfected,3,37.0,42.0,5.0,216.3477696576426,116.53933964119936,7
1,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
2,0.0,uninfected,3,44.0,49.0,5.0,224.51148012312365,113.87500022796209,7
2,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
3,0.0,uninfected,3,39.0,44.0,5.0,220.24573868293055,134.1759934530121,7
3,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
4,0.0,uninfected,3,41.0,47.0,6.0,223.19623275136783,102.10196195645739,7
4,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
5,0.0,uninfected,3,44.0,49.0,5.0,225.72061261863828,124.77007450930665,7
5,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
6,0.0,uninfected,3,39.0,44.0,5.0,220.1363749364277,129.08504348148062,7
6,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
7,0.0,uninfected,3,35.0,40.0,5.0,212.3589404548654,113.54822863299296,7
7,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
8,0.0,uninfected,3,39.0,44.0,5.0,219.2734194805714,113.48837156484686,7
8,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
9,0.0,uninfected,3,38.0,43.0,5.0,218.55557334803174,131.51334096789336,7
9,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
10,0.0,uninfected,3,38.0,43.0,5.0,218.58402374864002,134.65628495554103,7
10,0.3,uninfected,3,Inf,Inf,NaN,Inf,Inf,7
